resourceIdentifier,resourceName,country,protocols,protocolSubCategories,estAnnualEmissionReductions,M4_tight,n_tight,M4_methodology,n_methodology,M4_subcat,n_subcat,M4_range
1343,Kuzuko Lodge Private Game Reserve thicket restoration project,South Africa,AR-ACM0003,ARR,44206,0.5714285714285714,7,0.45255474452554745,274,0.48300536672629696,559.0,0.11887382690302395
812,Bull Run Overseas Forest Carbon Project,Belize,VM0007,REDD,12315,0.14285714285714285,7,0.05084745762711865,118,0.05144694533762058,311.0,0.0920096852300242
838,Tensas River Basin Project,United States,AR-ACM0001,ARR,1196,0.6666666666666666,3,0.21052631578947367,19,0.07334525939177101,559.0,0.5933214072748956
856,The Chocó-Darién Conservation Corridor REDD Project,Colombia,VM0009,REDD,80938,0.14285714285714285,7,0.06896551724137931,29,0.24437299035369775,311.0,0.17540747311231844
1112,The Russas Project,Brazil,VM0007,REDD,120147,0.23684210526315788,38,0.2966101694915254,118,0.3247588424437299,311.0,0.087916737180572
514,Promoting Sustainable Development through Natural Rubber Tree Plantations in Guatemala,Guatemala,AR-ACM0001,ARR,46434,1.0,1,0.6842105263157895,19,0.5044722719141324,559.0,0.49552772808586765
962,Forteko afforestation on degraded grasslands under extensive grazing,Uruguay,AR-ACM0001,ARR,55965,0.6,5,0.7368421052631579,19,0.5420393559928444,559.0,0.1948027492703135
1168,"Kulera Landscape REDD+ Program for Co-Managed Protected Areas, Malawi",Malawi,VM0006,REDD,210421,1.0,1,0.3,20,0.42443729903536975,311.0,0.7
1577,Fujian Yong’an Improved Forest Management Project,China,VM0010,IFM,57455,0.5147058823529411,68,0.4019607843137255,102,0.4807692307692308,156.0,0.11274509803921562
562,The Kasigau Corridor REDD Project – Phase I Rukinga Sanctuary,Kenya,VM0009,REDD,251432,0.5,4,0.3448275862068966,29,0.5112540192926045,311.0,0.16642643308570793
1395,Bajo Calima y Bahía Málaga (BCBM) REDD+ Project,Colombia,VM0006,REDD,1050286,1.0,9,0.9,20,0.8135048231511254,311.0,0.18649517684887462
958,BIOCORREDOR MARTIN SAGRADO REDD+ PROJECT,Peru,VM0015,REDD,219722,0.5555555555555556,9,0.49122807017543857,114,0.43729903536977494,311.0,0.11825652018578064
852,Rio Bravo Climate Action Project,Belize,VM0007,REDD,94970,0.7142857142857143,7,0.23728813559322035,118,0.2733118971061093,311.0,0.47699757869249393
1571,Manoa REDD+ Project,Brazil,VM0015,REDD,2827041,0.984375,64,0.9122807017543859,114,0.9228295819935691,311.0,0.07209429824561409
977,RMDLT Portel - Para REDD Project,Brazil,VM0015,REDD,553273,0.828125,64,0.6929824561403509,114,0.7009646302250804,311.0,0.13514254385964908
1218,"Evio Kuiñaji Ese´Eja Cuana, To Mitigate Climate Change, Madre de Dios - Perú",Peru,VM0007,REDD,114410,0.2222222222222222,9,0.288135593220339,118,0.3054662379421222,311.0,0.08324401571989998
1328,Araku Valley Livelihood Project,India,AR-ACM0003,ARR,80660,0.6607142857142857,56,0.5583941605839416,274,0.6010733452593918,559.0,0.10232012513034405
1122,April Salumei Rainforest Community Conservation Project,Papua New Guinea,VM0007; VM0010,IFM; REDD,1628812,1.0,1,1.0,1,1.0,3.0,0.0
576,"Restoration of degraded areas and reforestation in Cáceres and Cravo Norte, Colombia",Colombia,AR-AM0005; AR-ACM0003,ARR,80000,1.0,1,1.0,1,0.5974955277280859,559.0,0.4025044722719141
1566,REDD+ Project Resguardo Indigena Unificado Selva de Mataven (RIU SM),Colombia,VM0007,REDD,3622352,0.875,8,0.9576271186440678,118,0.954983922829582,311.0,0.0826271186440678
1055,Reforesting Degraded Lands in Chile through the use of Mycorrhizal Inoculation,Chile,AR-ACM0003,ARR,16864,1.0,2,0.2956204379562044,274,0.3488372093023256,559.0,0.7043795620437956
934,The Mai Ndombe REDD+ Project,"Congo, The Democratic Republic of The",VM0009,REDD,5671613,0.6666666666666666,3,0.9310344827586207,29,0.9742765273311897,311.0,0.3076098606645231
1390,Carmen del Darién (CDD) REDD+ Project,Colombia,VM0006,REDD,62400,0.1111111111111111,9,0.1,20,0.19935691318327975,311.0,0.09935691318327974
142,"Reforestation of degraded grasslands in Uchindile & Mapanda, Tanzania",Tanzania,AR-AM0005,ARR,25000,1.0,1,1.0,1,0.3935599284436494,559.0,0.6064400715563506
875,FLORESTAL SANTA MARIA PROJECT,Brazil,VM0007,REDD,997444,0.7631578947368421,38,0.7796610169491526,118,0.7909967845659164,311.0,0.02783888982907423
1396,Rio Pepe y ACABA REDD+ Project,Colombia,VM0006,REDD,68454,0.2222222222222222,9,0.15,20,0.21543408360128619,311.0,0.07222222222222222
1408,Chyulu Hills REDD+ Project,Kenya,VM0009,REDD,1100943,0.75,4,0.7241379310344828,29,0.8263665594855305,311.0,0.10222862845104774
1561,Sustainable Forestry Management Plan Capture and Sequestration Carbon,Brazil,VM0007; AR-ACM0003,REDD,99696,1.0,1,1.0,1,0.2829581993569132,311.0,0.7170418006430868
1400,Concosta REDD+ Project,Colombia,VM0006,REDD,333978,0.6666666666666666,9,0.65,20,0.5819935691318328,311.0,0.08467309753483387
1389,Acapa -­ Bajo Mira Y Frontera REDD+ Project,Colombia,VM0006,REDD,404786,0.7777777777777778,9,0.7,20,0.6366559485530546,311.0,0.14112182922472316
1391,SIVIRÚ-USARAGÁ-PIZARRO-PILIZÁ (SUPP) REDD+ Project,Colombia,VM0006,REDD,312078,0.5555555555555556,9,0.55,20,0.5659163987138264,311.0,0.01591639871382633
1392,Cajambre REDD+ Project,Colombia,VM0006,REDD,297488,0.4444444444444444,9,0.5,20,0.5369774919614148,311.0,0.09253304751697033
1399,Mutatá REDD+ Project,Colombia,VM0006,REDD,156476,0.3333333333333333,9,0.2,20,0.36977491961414793,311.0,0.16977491961414792
1558,"Agroforestry and forest restoration for ecological connectivity, poverty reduction and biodiversity conservation in Cerro San Gil, Caribbean Guatemala",Guatemala,AR-ACM0003,ARR,51827,1.0,2,0.48905109489051096,274,0.5223613595706619,559.0,0.5109489051094891
868,"REDD project in Brazil nut concessions in Madre de Dios, Peru",Peru,VM0007,REDD,2086089,1.0,9,0.9152542372881356,118,0.9035369774919614,311.0,0.09646302250803862
844,Madre de Dios Amazon REDD+ Project,Peru,VM0007,REDD,659793,0.7777777777777778,9,0.6864406779661016,118,0.729903536977492,311.0,0.09133709981167615
1047,"Carbon Emissions Reduction Project in the Forest Corridor Ambositra-Vondrozo (COFAV), Madagascar",Madagascar,VM0015,REDD,220965,0.5,2,0.5,114,0.4405144694533762,311.0,0.05948553054662381
1340,Bale Mountains Eco-region REDD+ project,Ethiopia,VM0015,REDD,1288821,1.0,1,0.8508771929824561,114,0.8488745980707395,311.0,0.1511254019292605
1133,Yacumama Forest Carbon Project,Peru,VM0007,REDD,51013,0.1111111111111111,9,0.13559322033898305,118,0.15112540192926044,311.0,0.040014290818149334
1094,Ecomapua Amazon REDD Project,Brazil,VM0015,REDD,72338,0.328125,64,0.2807017543859649,114,0.22186495176848875,311.0,0.10626004823151125
1544,Protection of high conservation value forests by Terneyles Group,Russian Federation,VM0010,IFM,198125,1.0,1,0.696078431372549,102,0.7435897435897436,156.0,0.303921568627451
1543,Bosques del Uruguay Afforestation through High Quality Timber in Grasslands Project,Uruguay,AR-ACM0003,ARR,11499,0.8888888888888888,9,0.22992700729927007,274,0.2808586762075134,559.0,0.6589618815896188
1542,Yunnan Kunming Liangqu Improved Forest Management Project,China,VM0010,IFM,54734,0.5,68,0.39215686274509803,102,0.47435897435897434,156.0,0.10784313725490197
1541,Lacandon – Forest for life REDD+ Project,Guatemala,VM0015,REDD,238875,0.3333333333333333,3,0.5263157894736842,114,0.47266881028938906,311.0,0.19298245614035087
1538,ECO2 Rubber Forests Guatemala,Guatemala,AR-ACM0003,ARR,28033,0.5,2,0.3613138686131387,274,0.40608228980322003,559.0,0.1386861313868613
1384,Reduced Emissions from Avoided Deforestation in the Multiple Use Zone of the Maya Biosphere Reserve in Guatemala (GuateCarbon),Guatemala,VM0015,REDD,1385971,1.0,3,0.8596491228070176,114,0.8553054662379421,311.0,0.14469453376205788
1326,Laguna Seca Forest Carbon Project,Belize,VM0007,REDD,255935,0.8571428571428571,7,0.4745762711864407,118,0.5176848874598071,311.0,0.3825665859564164
1532,COMACO Landscape Management Project,Zambia,VM0015; VM0017,REDD,122047,1.0,1,0.3333333333333333,3,0.3279742765273312,311.0,0.6720257234726688
1530,Grouped Project for Commercial Forest Plantations Initiatives in the Department of Vichada,Colombia,AR-ACM0003,ARR,39506,0.8461538461538461,13,0.4343065693430657,274,0.46153846153846156,559.0,0.4118472768107804
1529,Inner Mongolia Chao’er Improved Forest Management Project,China,VM0010,IFM,90035,0.6911764705882353,68,0.5490196078431373,102,0.5769230769230769,156.0,0.14215686274509798
1377,Lock Haven Improved Forest Management Project,United States,VM0003,IFM,6384,0.42857142857142855,7,0.3333333333333333,18,0.08974358974358974,156.0,0.3388278388278388
1141,Fresh Breeze Afforestation Project,Mexico,AR-ACM0003,ARR,171808,0.8,5,0.6824817518248175,274,0.738819320214669,559.0,0.11751824817518253
1115,JARI/AMAPÁ REDD+ PROJECT,Brazil,VM0015,REDD,115009,0.484375,64,0.37719298245614036,114,0.31189710610932475,311.0,0.17247789389067525
996,"TIST Program in Kenya, VCS 009",Kenya,AR-AMS0001,ARR,88163,0.8,5,0.9285714285714286,14,0.6225402504472272,559.0,0.30603117812420144
594,"TIST Program in Kenya, VCS 001",Kenya,AR-ACM0001,ARR,14701,1.0,2,0.42105263157894735,19,0.31305903398926654,559.0,0.6869409660107335
595,"TIST Program in Kenya, VCS 002",Kenya,AR-AMS0001,ARR,13663,0.2,5,0.5714285714285714,14,0.3023255813953488,559.0,0.3714285714285714
596,"TIST Program in Kenya, VCS 003",Kenya,AR-ACM0001,ARR,14482,0.5,2,0.3684210526315789,19,0.3094812164579606,559.0,0.19051878354203938
597,"TIST Program in Kenya, VCS 004",Kenya,AR-AMS0001,ARR,13790,0.4,5,0.6428571428571429,14,0.30590339892665475,559.0,0.33695374393048816
999,Protection of the Amazon Rain Forest II,Bolivia,VM0007,REDD,54370,0.6666666666666666,3,0.1440677966101695,118,0.16720257234726688,311.0,0.5225988700564972
1000,Conversion to Proteccion of the Amazon Rain Forest,Bolivia,VM0010,IFM,9900,1.0,1,0.058823529411764705,102,0.1282051282051282,156.0,0.9411764705882353
1325,Village Climate Solutions,Tanzania,VM0015,REDD,350721,1.0,1,0.6228070175438597,114,0.5980707395498392,311.0,0.40192926045016075
1215,The Makira Forest Protected Area in Madagascar,Madagascar,VM0007,REDD,1267231,1.0,2,0.8347457627118644,118,0.842443729903537,311.0,0.1652542372881356
673,Natural High Forest Rehabilitation Project on degraded land of Kibale National Park,Uganda,AR-ACM0001,ARR,74181,1.0,2,0.8421052631578947,19,0.5885509838998211,559.0,0.4114490161001789
1175,"AVOIDING PLANNED DEFORESTATION AND DEGRADATION IN THE VALDIVIAN COASTAL RESERVE, CHILE",Chile,VM0007,REDD,58154,1.0,1,0.1694915254237288,118,0.1864951768488746,311.0,0.8305084745762712
612,The Kasigau Corridor REDD Project - Phase II The Community Ranches,Kenya,VM0009,REDD,1461479,1.0,4,0.7586206896551724,29,0.8681672025723473,311.0,0.24137931034482762
1403,"The Paraguay Forest Conservation Project – Reduction of GHG Emissions from Deforestation and Forest Degradation in the Parana Atlantic Ecosystem – Forest Protection in the La Amistad Community, San Rafael",Paraguay,VM0007,REDD,1265,0.14285714285714285,7,0.00847457627118644,118,0.00964630225080386,311.0,0.1343825665859564
1162,Jiangxi Province Le'an County Forest Farm Carbon Sink Project,China,VM0010,IFM,86680,0.6617647058823529,68,0.5294117647058824,102,0.5641025641025641,156.0,0.13235294117647056
1503,RESEX Rio Preto-Jacundá REDD+ Project,Brazil,VM0015,REDD,151801,0.5625,64,0.4473684210526316,114,0.36012861736334406,311.0,0.20237138263665594
1501,Operation CO2 - La Muntanya d'Alinya,Spain,VM0005; AR-ACM0003,ARR; IFM,3579,1.0,1,0.5,2,0.25,8.0,0.75
963,The Purus Project,Brazil,VM0007,REDD,89868,0.15789473684210525,38,0.2288135593220339,118,0.26366559485530544,311.0,0.10577085801320019
1498,Preserving Peat Swamp Forest Ecosystem Through Redd+ Activity In Kampar Peninsula Riau-Indonesia,Indonesia,VM0007,REDD,1624961,1.0,2,0.8983050847457628,118,0.8971061093247589,311.0,0.10289389067524113
832,Cikel Brazilian Amazon REDD APD Project   Avoiding Planned Deforestation,Brazil,VM0007,REDD,370000,0.5263157894736842,38,0.5508474576271186,118,0.6141479099678456,311.0,0.08783212049416145
1201,Gola REDD project,Sierra Leone,VM0007,REDD,498667,1.0,1,0.635593220338983,118,0.6784565916398714,311.0,0.364406779661017
1414,Sustainable Climate-Friendly Coffee (CO2 Coffee),Mexico,AR-AM0007,ARR,4337,1.0,1,1.0,1,0.1592128801431127,559.0,0.8407871198568873
818,Protection of the Bolivian Amazon Forest,Bolivia,VM0007,REDD,5885,0.3333333333333333,3,0.03389830508474576,118,0.03536977491961415,311.0,0.29943502824858753
981,Pacajai REDD+ Project,Brazil,VM0015,REDD,264116,0.734375,64,0.5789473684210527,114,0.5273311897106109,311.0,0.20704381028938912
953,The Paraguay Forest Conservation Project - Reduction of GHG emissions from deforestation and forest degradation in the Chaco-Pantanal ecosystem,Paraguay,VM0007,REDD,12784,0.2857142857142857,7,0.059322033898305086,118,0.05466237942122187,311.0,0.23105190629306382
1496,Jubilación Segura : Agroforestry And Reforestation With Smallscale Farmers in Peru,Peru,AR-AMS0007,ARR,36439,0.6666666666666666,3,0.7857142857142857,42,0.45080500894454384,559.0,0.33490927676974186
1493,"Mangrove restoration and coastal greenbelt protection in the East coast of Aceh and North Sumatra Province, Indonesia",Indonesia,AR-AM0014,ARR,124706,1.0,1,0.8125,16,0.6851520572450805,559.0,0.31484794275491945
1318,Livelihoods' mangrove restoration grouped project in Senegal,Senegal,AR-AM0014,ARR,30000,1.0,1,0.3125,16,0.4186046511627907,559.0,0.6875
674,Rimba Raya Biodiversity Reserve Project,Indonesia,VM0004,REDD,3527171,1.0,1,1.0,1,0.9517684887459807,311.0,0.048231511254019255
1477,Katingan Peatland Restoration and Conservation Project,Indonesia,VM0007,REDD; WRC,7125679,1.0,8,0.9915254237288136,118,1.0,17.0,0.008474576271186418
1468,Northern Kenya Grassland Carbon Project,Kenya,VM0032,ALM,1797493,1.0,3,1.0,16,0.9741100323624595,618.0,0.02588996763754048
1463,India Sundarbans Mangrove Restoration,India,AR-AM0014,ARR,51249,1.0,1,0.625,16,0.5205724508050089,559.0,0.4794275491949911
1233,Reforestation with Rubber on degraded lands of Colombia,Colombia,AR-ACM0003,ARR,38946,0.7692307692307693,13,0.4306569343065693,274,0.4597495527728086,559.0,0.33857383492419996
1060,Bethlehem Authority Improved Forest Management Project,United States,VM0003,IFM,21770,0.7142857142857143,7,0.5555555555555556,18,0.23397435897435898,156.0,0.4803113553113553
1361,Reforestation Project in Qinghai Province 2012,China,AR-ACM0003,ARR,6708,0.030303030303030304,66,0.17153284671532848,274,0.2146690518783542,559.0,0.1843660215753239
902,KARIBA REDD+ PROJECT,Zimbabwe,VM0009,ARR; REDD,6550464,1.0,1,0.9655172413793104,29,1.0,14.0,0.03448275862068961
985,Cordillera Azul National Park REDD Project,Peru,VM0007,REDD,1575268,0.8888888888888888,9,0.8898305084745762,118,0.8906752411575563,311.0,0.0017863522686674127
1367,EFM Improved Forest Management Group Project,United States,VM0003,IFM,5001,0.2857142857142857,7,0.2777777777777778,18,0.07692307692307693,156.0,0.20879120879120877
1378,"Forestry Project for the Basin of the Chinchina River, an Environmental and Productive Alternative for the City and the Region",Colombia,AR-ACM0003,ARR,12189,0.46153846153846156,13,0.23357664233576642,274,0.2844364937388193,559.0,0.22796181920269515
944,Alto Mayo Conservation Initiative,Peru,VM0015,REDD,515268,0.6666666666666666,9,0.6578947368421053,114,0.6881028938906752,311.0,0.03020815704856994
1455,Reduction of the deforestation and degradation of tropical dry forests in Piura and Lambayeque,Peru,VM0015,REDD,46803,0.1111111111111111,9,0.19298245614035087,114,0.14469453376205788,311.0,0.08187134502923976
959,‘Guanaré’ Forest Plantations on degraded grasslands under extensive grazing,Uruguay,AR-ACM0001,ARR,127416,1.0,5,0.9473684210526315,19,0.6887298747763864,559.0,0.31127012522361364
1381,HIMA (Hifadhi ya Misitu ya Asili ya jamii) REDD+ Program,Tanzania,VM0006,REDD,244000,1.0,1,0.45,20,0.4887459807073955,311.0,0.55
1360,Forest Management to reduce deforestation and degradation in Shipibo Conibo and Cacataibo Indigenous communities of Ucayali region,Peru,VM0015,REDD,564818,0.7777777777777778,9,0.7017543859649122,114,0.7041800643086816,311.0,0.07602339181286555
1202,LOWER ZAMBEZI REDD+ PROJECT,Zambia,VM0009,REDD,189117,0.3333333333333333,3,0.20689655172413793,29,0.39228295819935693,311.0,0.185386406475219
1317,Reforestation Grouped Project at Pratigi Environmental Protection Area,Brazil,AR-AMS0007,ARR,1636,0.4,5,0.23809523809523808,42,0.08586762075134168,559.0,0.31413237924865833
1397,Reforestation of pasture lands on the Peruvian Northern Andes – “Forestry PRODICOM” Grouped Project,Peru,AR-AMS0007,ARR,39551,1.0,3,0.8333333333333334,42,0.46332737030411447,559.0,0.5366726296958855
1443,"East African Afforestation, Reforestation and Revegetation Program",Ethiopia,AR-ACM0003,ARR,17665,0.5,2,0.29927007299270075,274,0.35062611806797855,559.0,0.20072992700729925
1359,Isangi REDD+ Project,"Congo, The Democratic Republic of The",VM0006,REDD,324534,1.0,1,0.6,20,0.5755627009646302,311.0,0.42443729903536975
872,Afognak Forest Carbon Project,United States,VM0012,IFM,40451,0.6666666666666666,3,0.6666666666666666,18,0.3782051282051282,156.0,0.28846153846153844
1382,"The Envira Amazonia Project - A Tropical Forest Conservation Project in Acre, Brazil",Brazil,VM0007,REDD,1259646,0.8421052631578947,38,0.8220338983050848,118,0.8392282958199357,311.0,0.020071364852809914
1434,Forestry Project “More Forests for Medellin”,Colombia,AR-ACM0003,,1781,1.0,1,0.08029197080291971,274,,,0.9197080291970803
1329,Maísa REDD+ Project,Brazil,VM0015,REDD,67458,0.3125,64,0.2719298245614035,114,0.21221864951768488,311.0,0.10028135048231512
720,Tree Planting in South African townships,South Africa,AR-AM0002,ARR,9,1.0,1,1.0,1,0.005366726296958855,559.0,0.9946332737030411
1351,Planting for the Future: Financially sustainable agroforestry systems and payments for ecosystem services,Peru,AR-ACM0003,ARR,719,0.5,2,0.058394160583941604,274,0.057245080500894455,559.0,0.44275491949910556
1429,Recovery of degraded areas with agroforestry systems in Colombia,Colombia,AR-ACM0003,ARR,746,0.15384615384615385,13,0.06204379562043796,274,0.059033989266547404,559.0,0.09481216457960645
647,Boden Creek Ecological Preserve Forest Carbon Project,Belize,VM0007,REDD,57718,0.42857142857142855,7,0.16101694915254236,118,0.18006430868167203,311.0,0.2675544794188862
1067,Reduction of deforestation and degradation in Tambopata National Reserve and Bahuaja-Sonene National Park within the area of Madre de Dios region –Peru,Peru,VM0007,REDD,457750,0.6666666666666666,9,0.6101694915254238,118,0.662379421221865,311.0,0.05649717514124286
2177,failed,Madagascar,VM0007,,1267231,1.0,1,0.8347457627118644,118,,,0.1652542372881356
